,Date,Price,Open,High,Low,Volume,Change(%)
1624,09 Mar 2017,697.10,690.83,699.35,690.83,877329,0.14%
1625,08 Mar 2017,696.10,693.95,699.60,690.53,945536,0.43%
1626,07 Mar 2017,693.10,691.13,693.75,688.10,778219,0.39%
1627,06 Mar 2017,690.38,688.40,694.95,686.55,919781,0.27%
1628,03 Mar 2017,688.50,692.25,692.25,684.50,623206,-0.22%
1629,02 Mar 2017,690.05,697.28,698.00,688.13,1150497,-0.83%
1630,01 Mar 2017,695.83,698.23,698.25,693.20,870434,0.11%
1631,28 Feb 2017,695.05,696.45,698.13,692.25,732002,-0.25%
1632,27 Feb 2017,696.80,695.45,699.18,689.30,1170344,-0.05%
1633,23 Feb 2017,697.15,701.90,710.68,693.53,8623745,-0.35%
1634,22 Feb 2017,699.58,707.50,709.40,697.43,1324194,-1.16%
1635,21 Feb 2017,707.78,703.03,710.90,698.70,1565007,0.46%
1636,20 Feb 2017,704.55,680.60,707.73,679.58,2641679,2.33%
1637,17 Feb 2017,688.53,722.50,727.00,680.23,100564990,3.70%
1638,16 Feb 2017,663.95,661.50,666.50,660.13,1260925,0.43%
1639,15 Feb 2017,661.10,656.00,662.00,653.73,1531735,0.85%
1640,14 Feb 2017,655.55,657.00,657.00,652.00,611515,0.07%
1641,13 Feb 2017,655.10,653.78,657.50,649.60,698948,0.51%
1642,10 Feb 2017,651.80,649.18,654.38,649.00,824184,0.46%
1643,09 Feb 2017,648.83,654.70,659.95,646.28,1116344,-0.61%
1644,08 Feb 2017,652.83,653.78,659.35,649.08,1235240,-0.11%
1645,07 Feb 2017,653.58,658.00,659.00,651.48,852980,-0.53%
1646,06 Feb 2017,657.05,656.15,660.00,655.73,1077555,0.23%
1647,03 Feb 2017,655.53,649.50,658.00,648.25,2001276,0.95%
1648,02 Feb 2017,649.35,652.85,652.85,646.30,1492909,-0.54%
1649,01 Feb 2017,652.85,643.10,655.00,640.25,2727666,1.48%
1650,31 Jan 2017,643.33,641.20,646.35,638.50,1525260,0.13%
1651,30 Jan 2017,642.48,646.48,646.48,640.28,1329907,-0.54%
1652,27 Jan 2017,645.95,649.50,650.00,644.00,1713059,0.10%
1653,25 Jan 2017,645.30,636.30,647.80,635.05,3909246,1.82%
1654,24 Jan 2017,633.78,625.00,635.75,624.63,2565466,1.84%
1655,23 Jan 2017,622.33,618.00,625.00,617.90,1198462,0.67%
1656,20 Jan 2017,618.18,618.00,622.50,615.00,3485517,0.00%
1657,19 Jan 2017,618.15,622.45,622.45,617.50,878103,-0.51%
1658,18 Jan 2017,621.30,620.45,628.00,620.43,1153222,0.33%
1659,17 Jan 2017,619.25,623.50,626.20,618.13,889903,-0.73%
1660,16 Jan 2017,623.83,616.75,624.73,616.40,941466,1.23%
1661,13 Jan 2017,616.25,619.50,619.85,614.30,962603,-0.20%
1662,12 Jan 2017,617.50,617.50,621.85,612.75,729079,0.08%
1663,11 Jan 2017,617.00,608.75,619.05,607.75,2335851,1.62%
1664,10 Jan 2017,607.18,598.10,608.40,597.65,1386529,1.60%
1665,09 Jan 2017,597.60,599.43,602.08,596.08,1143449,0.13%
1666,06 Jan 2017,596.83,595.05,599.20,594.10,1381315,0.63%
1667,05 Jan 2017,593.10,594.50,597.25,591.55,1694096,0.06%
1668,04 Jan 2017,592.75,594.93,596.00,591.90,1741780,-0.37%
1669,03 Jan 2017,594.95,600.40,600.98,592.88,961875,-0.60%
1670,02 Jan 2017,598.55,604.73,605.05,596.03,927164,-0.75%
1671,30 Dec 2016,603.10,600.00,606.00,599.98,1016635,0.08%
1672,29 Dec 2016,602.60,592.50,603.98,590.73,2025204,1.55%
1673,28 Dec 2016,593.38,594.95,597.48,590.50,1626960,0.13%
1674,27 Dec 2016,592.60,589.65,593.45,586.95,1224824,0.87%
1675,26 Dec 2016,587.50,589.28,593.05,585.05,1045966,-0.95%
1676,23 Dec 2016,593.13,585.50,594.63,584.65,1188129,1.12%
1677,22 Dec 2016,586.55,588.20,589.75,584.20,701429,-0.58%
1678,21 Dec 2016,590.00,592.00,592.50,587.50,664719,-0.16%
1679,20 Dec 2016,590.95,588.00,592.50,585.85,1047498,0.44%
1680,19 Dec 2016,588.38,588.40,589.75,585.25,790109,-0.47%
1681,16 Dec 2016,591.15,588.30,592.50,585.78,813957,0.48%
1682,15 Dec 2016,588.30,582.10,597.25,581.80,1235372,0.08%
1683,14 Dec 2016,587.85,593.50,594.00,586.70,1078536,-0.89%
1684,13 Dec 2016,593.13,590.13,595.18,589.28,631717,0.15%
1685,12 Dec 2016,592.23,596.00,596.08,590.55,856318,-1.15%
1686,09 Dec 2016,599.15,599.55,601.15,594.00,1096988,-0.10%
1687,08 Dec 2016,599.75,593.50,602.78,593.50,1077424,1.51%
1688,07 Dec 2016,590.80,600.93,602.95,583.50,1407048,-1.08%
1689,06 Dec 2016,597.23,597.50,601.43,595.10,675741,-0.16%
1690,05 Dec 2016,598.18,593.80,599.48,588.25,1137984,0.61%
1691,02 Dec 2016,594.55,594.50,600.98,588.35,1015668,-0.68%
1692,01 Dec 2016,598.63,601.15,603.95,596.50,1119246,-0.20%
1693,30 Nov 2016,599.80,592.50,601.00,590.55,1610710,1.77%
1694,29 Nov 2016,589.38,592.35,596.48,588.25,983161,-0.48%
1695,28 Nov 2016,592.23,590.13,599.45,589.05,1032545,-0.41%
1696,25 Nov 2016,594.65,584.50,596.60,579.00,1492490,2.04%
1697,24 Nov 2016,582.75,592.00,593.15,580.45,3821499,-1.63%
1698,23 Nov 2016,592.38,601.50,601.50,590.55,883173,-1.11%
1699,22 Nov 2016,599.03,603.40,603.40,594.68,2504446,-0.05%
1700,21 Nov 2016,599.35,609.75,609.75,594.18,1388130,-1.05%
1701,18 Nov 2016,605.70,618.00,618.00,604.60,1719975,-1.53%
1702,17 Nov 2016,615.10,619.15,624.45,612.58,1203906,-1.14%
1703,16 Nov 2016,622.18,634.00,634.00,620.03,2161936,-0.83%
1704,15 Nov 2016,627.38,638.75,644.50,625.33,3128131,-1.65%
1705,11 Nov 2016,637.90,637.00,641.00,632.80,1784830,-0.22%
1706,10 Nov 2016,639.28,631.88,641.50,627.05,2675184,2.18%
1707,09 Nov 2016,625.63,600.00,628.70,597.68,3411367,-0.24%
1708,08 Nov 2016,627.15,625.55,629.00,620.05,1337041,0.39%
1709,07 Nov 2016,624.73,626.00,627.43,620.00,1417848,0.46%
1710,04 Nov 2016,621.85,626.40,626.40,620.88,1433730,-0.90%
1711,03 Nov 2016,627.48,622.50,630.00,615.88,1578953,0.71%
1712,02 Nov 2016,623.08,625.55,627.85,620.75,1618608,-1.08%
1713,01 Nov 2016,629.90,628.00,631.93,623.53,850604,0.52%
1714,30 Oct 2016,626.65,631.65,631.65,625.00,191554,-0.46%
1715,28 Oct 2016,629.53,627.25,630.95,620.05,1330134,0.56%
1716,27 Oct 2016,626.05,619.50,628.50,612.08,2905965,1.03%
1717,26 Oct 2016,619.65,621.68,632.50,617.53,1341635,-0.88%
1718,25 Oct 2016,625.15,634.00,634.00,622.03,1375449,-1.05%
1719,24 Oct 2016,631.78,635.88,638.43,630.53,813916,-0.56%
1720,21 Oct 2016,635.35,628.00,636.48,625.00,989102,1.21%
1721,20 Oct 2016,627.75,630.13,633.73,625.50,800089,-0.23%
1722,19 Oct 2016,629.18,630.55,631.50,624.00,761226,0.04%
1723,18 Oct 2016,628.93,621.60,630.00,619.50,652742,1.63%
1724,17 Oct 2016,618.85,632.75,633.20,616.38,1283840,-1.91%
1725,14 Oct 2016,630.90,632.88,634.00,627.00,1016779,-0.08%
1726,13 Oct 2016,631.38,639.50,639.50,628.23,1129839,-1.68%
1727,10 Oct 2016,642.18,642.50,643.95,639.38,1179828,0.29%
1728,07 Oct 2016,640.30,642.00,643.88,638.13,834366,-0.11%
1729,06 Oct 2016,640.98,643.55,647.80,639.53,723928,-0.32%
1730,05 Oct 2016,643.05,649.00,650.03,638.20,911755,-0.27%
1731,04 Oct 2016,644.78,644.30,647.50,641.15,693878,0.18%
1732,03 Oct 2016,643.60,640.50,644.95,638.20,975137,1.13%
1733,30 Sep 2016,636.43,638.55,640.50,633.70,1034607,-0.36%
1734,29 Sep 2016,638.75,648.98,653.00,633.98,4112503,-1.37%
1735,28 Sep 2016,647.63,649.95,650.00,644.50,1247413,-0.22%
1736,27 Sep 2016,649.03,649.50,653.08,647.43,1014203,0.15%
1737,26 Sep 2016,648.08,653.05,654.45,646.85,1394193,-1.26%
1738,23 Sep 2016,656.35,653.03,659.23,650.75,1219202,0.44%
1739,22 Sep 2016,653.45,652.50,658.48,650.28,1638950,1.08%
1740,21 Sep 2016,646.50,646.00,649.00,643.95,1064100,0.35%
1741,20 Sep 2016,644.23,646.33,647.50,642.03,944562,-0.13%
1742,19 Sep 2016,645.08,648.50,651.25,644.00,1473708,-0.59%
1743,16 Sep 2016,648.93,641.90,652.25,641.90,1631454,1.43%
1744,15 Sep 2016,639.80,636.00,641.95,634.93,875453,0.80%
1745,14 Sep 2016,634.73,637.50,638.50,632.70,962377,-0.82%
1746,12 Sep 2016,639.95,637.35,642.20,635.75,996432,-0.81%
1747,09 Sep 2016,645.20,645.00,647.25,639.15,1003442,0.08%
1748,08 Sep 2016,644.70,645.00,647.63,641.80,726345,0.21%
1749,07 Sep 2016,643.38,650.50,652.50,641.55,1004111,-1.05%
1750,06 Sep 2016,650.20,645.03,651.95,645.03,1377221,1.19%
1751,02 Sep 2016,642.55,642.75,644.50,640.58,988797,0.11%
1752,01 Sep 2016,641.85,644.00,645.00,637.70,1306169,-0.58%
1753,31 Aug 2016,645.60,634.50,647.50,632.75,2790341,1.78%
1754,30 Aug 2016,634.33,622.55,635.25,621.98,2466902,2.47%
1755,29 Aug 2016,619.05,627.75,627.75,618.10,736046,-1.51%
1756,26 Aug 2016,628.55,630.00,630.95,626.95,630284,-0.12%
1757,25 Aug 2016,629.28,632.00,633.40,627.15,2182472,-0.26%
1758,24 Aug 2016,630.90,626.03,632.10,623.53,1392734,0.83%
1759,23 Aug 2016,625.73,625.50,627.00,623.03,1328631,0.09%
1760,22 Aug 2016,625.15,622.53,627.23,620.50,1375323,0.26%
1761,19 Aug 2016,623.55,625.00,625.00,620.73,1027659,-0.43%
1762,18 Aug 2016,626.25,619.00,627.45,617.28,1527914,1.43%
1763,17 Aug 2016,617.45,616.70,618.75,613.00,1377759,0.62%
1764,16 Aug 2016,613.65,616.50,619.23,606.90,867142,-0.11%
1765,12 Aug 2016,614.35,615.53,617.50,609.70,1160374,0.04%
1766,11 Aug 2016,614.13,613.40,617.50,611.00,714018,0.11%
1767,10 Aug 2016,613.45,622.50,625.48,609.88,904930,-1.63%
1768,09 Aug 2016,623.60,626.45,626.45,618.85,1052714,-0.19%
1769,08 Aug 2016,624.80,626.45,627.50,622.28,1182194,0.03%
1770,05 Aug 2016,624.63,623.70,627.83,620.88,1446228,0.67%
1771,04 Aug 2016,620.50,623.30,623.35,616.80,1165720,0.04%
1772,03 Aug 2016,620.23,620.55,624.98,615.50,1183469,-0.23%
1773,02 Aug 2016,621.65,623.50,628.23,620.20,1332349,0.08%
1774,01 Aug 2016,621.15,624.50,629.48,613.83,1390216,-0.31%
1775,29 Jul 2016,623.10,624.00,625.00,617.50,848919,-0.18%
1776,28 Jul 2016,624.23,619.00,625.63,617.78,2661632,0.93%
1777,27 Jul 2016,618.48,620.50,623.78,615.00,2683684,-0.15%
1778,26 Jul 2016,619.40,621.20,622.83,617.58,1416498,-0.65%
1779,25 Jul 2016,623.48,616.50,624.73,613.50,2468221,1.31%
1780,22 Jul 2016,615.40,616.68,617.33,610.75,1405068,0.18%
1781,21 Jul 2016,614.30,615.35,619.95,611.25,2278226,-0.29%
1782,20 Jul 2016,616.10,611.50,619.25,610.88,1172583,1.14%
1783,19 Jul 2016,609.18,614.50,615.38,606.93,646501,-0.74%
1784,18 Jul 2016,613.73,612.50,619.25,611.33,1109621,0.31%
1785,15 Jul 2016,611.85,601.90,613.00,597.55,1443554,1.94%
1786,14 Jul 2016,600.18,600.50,601.08,596.10,864917,0.22%
1787,13 Jul 2016,598.88,599.90,600.98,596.65,1671768,-0.37%
1788,12 Jul 2016,601.08,604.95,604.95,597.78,1761508,0.20%
1789,11 Jul 2016,599.88,593.00,600.95,590.53,1275633,2.12%
1790,08 Jul 2016,587.43,592.55,592.80,585.63,779717,-0.91%
1791,07 Jul 2016,592.83,583.95,594.38,580.45,1208154,1.72%
1792,05 Jul 2016,582.80,586.40,587.15,581.00,534082,-0.61%
1793,04 Jul 2016,586.40,589.10,589.75,585.70,1812463,-0.14%
1794,01 Jul 2016,587.25,590.00,592.50,585.90,1076219,-0.17%
1795,30 Jun 2016,588.23,585.50,590.00,581.08,4069723,0.70%
1796,29 Jun 2016,584.15,582.50,584.75,579.85,1355167,0.11%
1797,28 Jun 2016,583.48,580.63,586.55,575.00,1008745,0.60%
1798,27 Jun 2016,579.98,581.00,584.50,576.53,1040947,-0.17%
1799,24 Jun 2016,580.95,579.93,585.95,573.50,2793491,-2.37%
1800,23 Jun 2016,595.05,584.90,595.93,583.75,981683,1.59%
1801,22 Jun 2016,585.75,583.00,587.50,583.00,950960,0.41%
1802,21 Jun 2016,583.33,587.50,587.73,580.60,667742,-0.46%
1803,20 Jun 2016,586.03,579.50,589.63,579.40,685691,0.18%
1804,17 Jun 2016,585.00,583.50,589.00,582.78,940413,0.67%
1805,16 Jun 2016,581.08,583.28,584.43,577.68,1181942,-0.63%
1806,15 Jun 2016,584.78,577.50,585.45,576.60,761456,1.54%
1807,14 Jun 2016,575.93,577.50,578.50,572.13,957192,-0.09%
1808,13 Jun 2016,576.45,577.38,582.48,575.53,830809,-0.73%
1809,10 Jun 2016,580.68,579.20,586.35,578.10,1580578,0.17%
1810,09 Jun 2016,579.70,581.25,582.10,576.25,1162046,-0.28%
1811,08 Jun 2016,581.30,587.90,589.00,580.50,1185703,-0.95%
1812,07 Jun 2016,586.85,588.48,590.00,583.83,1407126,0.22%
1813,06 Jun 2016,585.55,588.00,591.20,585.03,1386827,-0.06%
1814,03 Jun 2016,585.88,590.05,592.50,584.53,1131105,-0.27%
1815,02 Jun 2016,587.48,587.35,590.30,585.50,1977654,-0.02%
1816,01 Jun 2016,587.58,591.48,591.48,585.50,1418908,-0.57%
1817,31 May 2016,590.95,592.95,592.95,588.70,1378910,0.18%
1818,30 May 2016,589.88,593.50,597.50,589.05,953633,-0.59%
1819,27 May 2016,593.40,591.63,595.00,588.35,1443796,0.30%
1820,26 May 2016,591.63,588.05,594.45,583.13,3426390,0.85%
1821,25 May 2016,586.65,573.15,587.98,573.15,1441837,2.92%
1822,24 May 2016,569.98,569.20,571.83,567.78,814867,0.28%
1823,23 May 2016,568.38,570.98,574.98,566.60,865883,-0.36%
1824,20 May 2016,570.45,569.98,574.25,566.80,504158,0.14%
1825,19 May 2016,569.65,570.05,571.35,566.00,963949,-0.12%
1826,18 May 2016,570.33,575.50,575.50,565.75,1040661,-1.11%
1827,17 May 2016,576.73,582.53,584.63,575.65,1073856,-0.80%
1828,16 May 2016,581.40,572.50,582.95,566.28,1129692,1.92%
1829,13 May 2016,570.45,574.00,574.00,565.00,1261329,-0.71%
1830,12 May 2016,574.55,572.00,576.00,566.25,1055422,0.90%
1831,11 May 2016,569.40,567.35,572.50,564.85,1536843,-0.53%
1832,10 May 2016,572.45,571.75,573.75,568.05,1363250,0.31%
1833,09 May 2016,570.70,560.00,572.48,559.50,1738295,1.94%
1834,06 May 2016,559.83,566.00,566.13,558.63,683288,-1.12%
1835,05 May 2016,566.15,564.00,567.38,561.35,1303562,0.44%
1836,04 May 2016,563.68,558.75,567.25,557.13,1323082,0.84%
1837,03 May 2016,559.00,560.95,567.50,556.58,1173824,0.03%
1838,02 May 2016,558.83,563.88,565.00,558.00,965679,-1.30%
1839,29 Apr 2016,566.18,556.90,568.00,553.10,1402985,1.65%
1840,28 Apr 2016,556.98,562.10,568.35,555.18,2022396,-0.91%
1841,27 Apr 2016,562.10,554.93,562.50,554.50,1440909,0.93%
1842,26 Apr 2016,556.93,547.50,557.50,546.25,1763449,1.88%
1843,25 Apr 2016,546.63,550.00,550.00,542.25,1390490,0.10%
1844,22 Apr 2016,546.08,544.75,550.43,542.60,1952330,0.09%
1845,21 Apr 2016,545.58,547.50,552.58,544.50,2047932,-0.61%
1846,20 Apr 2016,548.93,545.95,550.00,541.78,955338,0.92%
1847,18 Apr 2016,543.90,541.75,546.00,535.80,1029267,0.56%
1848,13 Apr 2016,540.88,536.00,542.48,534.75,1243651,1.76%
1849,12 Apr 2016,531.50,534.80,535.50,529.63,1235370,-0.74%
1850,11 Apr 2016,535.48,530.15,537.05,521.43,1012405,1.10%
1851,08 Apr 2016,529.68,527.50,531.68,527.13,740699,0.37%
1852,07 Apr 2016,527.75,532.00,532.38,523.53,977923,-0.57%
1853,06 Apr 2016,530.75,530.50,533.48,528.38,1073844,0.38%
1854,05 Apr 2016,528.73,534.50,538.45,527.83,1665757,-1.09%
1855,04 Apr 2016,534.53,532.60,536.40,532.00,1544990,0.43%
1856,01 Apr 2016,532.23,534.40,538.20,528.40,1289662,-0.63%
1857,31 Mar 2016,535.58,533.43,539.45,532.53,5020098,0.58%
1858,30 Mar 2016,532.48,529.00,534.95,526.95,1953595,1.06%
1859,29 Mar 2016,526.90,523.75,529.75,522.13,1683488,0.60%
1860,28 Mar 2016,523.75,522.50,526.50,520.83,2817717,-0.18%
1861,23 Mar 2016,524.68,526.53,526.53,520.28,2116075,-0.43%
1862,22 Mar 2016,526.93,523.25,528.30,520.35,1030066,0.79%
1863,21 Mar 2016,522.80,516.50,523.68,516.13,1329699,1.67%
1864,18 Mar 2016,514.20,511.48,516.00,507.68,1033767,0.98%
1865,17 Mar 2016,509.20,517.48,519.50,505.58,1278371,-1.17%
1866,16 Mar 2016,515.23,513.50,517.13,509.48,1200887,0.37%
1867,15 Mar 2016,513.35,513.95,516.70,510.83,1922509,-0.08%
1868,14 Mar 2016,513.78,514.00,518.98,512.63,752164,-0.11%
1869,11 Mar 2016,514.35,509.95,515.40,506.50,1182714,0.73%
1870,10 Mar 2016,510.63,512.40,512.88,505.05,667848,-0.35%
1871,09 Mar 2016,512.40,506.50,514.95,503.38,1632043,1.05%
1872,08 Mar 2016,507.08,512.00,512.00,504.75,478422,-0.63%
1873,04 Mar 2016,510.28,507.73,512.45,496.55,1426156,0.46%
1874,03 Mar 2016,507.93,505.38,510.00,505.00,1152600,0.86%
1875,02 Mar 2016,503.60,499.00,505.45,497.50,1589744,2.34%
1876,01 Mar 2016,492.08,487.48,493.38,485.93,1080640,1.27%
1877,29 Feb 2016,485.93,480.55,491.30,464.00,2203188,1.13%
1878,26 Feb 2016,480.50,475.00,485.50,472.50,1552347,1.95%
1879,25 Feb 2016,471.33,477.00,478.63,469.10,2115799,-0.73%
1880,24 Feb 2016,474.80,480.00,481.45,473.20,1615867,-2.11%
1881,23 Feb 2016,485.03,492.45,492.75,483.00,1519580,-1.89%
1882,22 Feb 2016,494.38,491.50,498.00,491.50,1000599,-0.05%
1883,19 Feb 2016,494.65,494.38,496.30,486.75,832165,-0.02%
1884,18 Feb 2016,494.73,493.00,495.63,488.50,1699964,1.49%
1885,17 Feb 2016,487.45,488.45,489.95,479.50,1875981,0.15%
1886,16 Feb 2016,486.73,490.75,491.00,481.00,1784024,-0.01%
1887,15 Feb 2016,486.80,490.00,494.13,485.55,2728240,0.23%
1888,12 Feb 2016,485.70,489.50,493.23,483.00,3135536,-0.40%
1889,11 Feb 2016,487.65,505.00,506.50,484.10,2200900,-3.72%
1890,10 Feb 2016,506.48,511.95,515.08,505.05,1920570,-1.28%
1891,09 Feb 2016,513.03,513.35,515.78,510.33,1383865,-0.95%
1892,08 Feb 2016,517.93,527.50,529.00,515.15,870481,-1.84%
1893,05 Feb 2016,527.63,526.40,531.90,522.80,1880976,0.58%
1894,04 Feb 2016,524.60,524.00,527.45,522.78,1418998,0.51%
1895,03 Feb 2016,521.93,522.25,525.70,521.00,1212561,-0.94%
1896,02 Feb 2016,526.90,532.50,532.63,525.10,1632157,-0.56%
1897,01 Feb 2016,529.88,529.00,533.50,526.85,1152371,0.94%
1898,29 Jan 2016,524.93,517.60,527.48,517.60,1340046,1.76%
1899,28 Jan 2016,515.85,519.50,523.45,515.00,2487993,-0.38%
1900,27 Jan 2016,517.83,524.23,524.35,516.50,1009867,-0.53%
1901,25 Jan 2016,520.58,519.98,523.35,516.53,2535971,1.05%
1902,22 Jan 2016,515.15,512.85,522.13,511.03,1059071,0.71%
1903,21 Jan 2016,511.50,510.50,516.63,506.70,1575201,0.46%
1904,20 Jan 2016,509.15,512.50,554.00,503.95,2390897,-1.69%
1905,19 Jan 2016,517.90,513.60,518.78,513.15,1601303,0.97%
1906,18 Jan 2016,512.93,517.83,520.73,510.50,1623847,-1.56%
1907,15 Jan 2016,521.08,524.00,527.73,519.05,1354315,-0.72%
1908,14 Jan 2016,524.88,525.08,528.70,519.75,1569796,-0.98%
1909,13 Jan 2016,530.08,526.00,531.38,518.50,1128787,1.26%
1910,12 Jan 2016,523.48,531.95,531.95,521.75,1064684,-1.10%
1911,11 Jan 2016,529.30,526.03,530.50,522.65,822228,-0.35%
1912,08 Jan 2016,531.18,530.98,532.25,528.63,872089,0.58%
1913,07 Jan 2016,528.10,530.05,532.45,524.85,1513857,-1.02%
1914,06 Jan 2016,533.55,528.33,538.38,528.33,1041384,0.44%
1915,05 Jan 2016,531.20,535.10,537.40,530.68,790218,-0.76%
1916,04 Jan 2016,535.25,542.00,542.00,534.05,1296884,-1.68%
1917,01 Jan 2016,544.38,541.20,545.13,538.08,798769,0.61%
1918,31 Dec 2015,541.08,537.50,542.45,537.50,2322502,0.73%
1919,30 Dec 2015,537.15,540.00,540.98,536.28,528140,-0.34%
1920,29 Dec 2015,538.98,539.48,539.93,535.65,1057903,0.06%
1921,28 Dec 2015,538.63,537.00,539.95,533.88,1938857,0.30%
1922,24 Dec 2015,537.00,538.10,538.20,534.15,536588,-0.01%
1923,23 Dec 2015,537.05,536.30,538.98,534.58,753492,0.72%
1924,22 Dec 2015,533.23,537.25,538.25,532.00,607384,-0.83%
1925,21 Dec 2015,537.70,535.88,539.95,534.53,774375,0.22%
1926,18 Dec 2015,536.50,542.50,542.50,534.25,793032,-0.67%
1927,17 Dec 2015,540.13,536.95,542.00,532.50,1219503,1.21%
1928,16 Dec 2015,533.65,531.50,536.68,529.68,1710692,0.74%
1929,15 Dec 2015,529.73,526.50,531.23,522.65,1139354,0.42%
1930,14 Dec 2015,527.53,520.50,529.93,520.05,1469504,0.83%
1931,11 Dec 2015,523.18,530.00,530.30,521.00,758480,-1.34%
1932,10 Dec 2015,530.30,522.50,531.60,521.15,1628585,1.25%
1933,09 Dec 2015,523.73,523.55,528.50,522.43,972654,-0.17%
1934,08 Dec 2015,524.63,530.50,530.95,523.50,1225665,-1.20%
1935,07 Dec 2015,530.98,534.10,535.55,530.55,1453702,0.29%
1936,04 Dec 2015,529.45,536.80,536.80,528.00,1464957,-1.66%
1937,03 Dec 2015,538.38,536.25,540.50,533.65,951928,-0.10%
1938,02 Dec 2015,538.90,545.00,546.35,535.93,640571,-0.48%
1939,01 Dec 2015,541.50,538.53,542.45,536.75,473833,0.49%
1940,30 Nov 2015,538.88,539.60,540.50,534.85,1311944,-0.15%
1941,27 Nov 2015,539.70,532.43,541.10,530.48,1731268,1.45%
1942,26 Nov 2015,531.98,529.50,533.50,525.55,2197871,-0.04%
1943,24 Nov 2015,532.18,532.63,536.75,531.05,1000563,-0.16%
1944,23 Nov 2015,533.03,537.00,537.75,529.53,852070,-0.45%
1945,20 Nov 2015,535.43,532.45,540.13,530.00,1162040,0.18%
1946,19 Nov 2015,534.45,527.50,535.48,524.80,819420,1.94%
1947,18 Nov 2015,524.30,530.85,532.93,523.15,611680,-1.15%
1948,17 Nov 2015,530.40,531.65,531.90,525.60,641851,-0.02%
1949,16 Nov 2015,530.48,524.38,532.50,522.63,1183683,0.85%
1950,13 Nov 2015,526.03,524.70,527.50,520.50,985007,-0.22%
1951,11 Nov 2015,527.20,527.50,530.00,526.23,243873,-0.02%
1952,10 Nov 2015,527.30,530.03,532.50,526.23,1100645,-0.96%
1953,09 Nov 2015,532.40,529.00,534.83,525.50,2857358,-1.49%
1954,06 Nov 2015,540.45,540.35,544.50,537.63,1470251,0.10%
1955,05 Nov 2015,539.93,539.25,541.50,534.75,899238,-0.17%
1956,04 Nov 2015,540.85,545.03,549.05,539.13,674111,-0.29%
1957,03 Nov 2015,542.45,545.48,546.00,539.60,637148,0.17%
1958,02 Nov 2015,541.55,547.53,547.95,538.25,789138,-1.50%
1959,30 Oct 2015,549.80,551.00,556.00,545.23,2024365,-0.36%
1960,29 Oct 2015,551.78,555.00,557.25,550.00,1675592,-0.71%
1961,28 Oct 2015,555.75,552.53,562.00,552.53,1923690,0.05%
1962,27 Oct 2015,555.45,547.78,557.00,547.78,2246008,0.85%
1963,26 Oct 2015,550.75,556.98,557.10,548.50,1221996,-0.63%
1964,23 Oct 2015,554.25,549.73,556.85,548.00,1116762,1.23%
1965,21 Oct 2015,547.50,549.45,552.00,542.50,1818301,0.01%
1966,20 Oct 2015,547.45,549.00,551.45,545.60,962839,-0.26%
1967,19 Oct 2015,548.90,550.00,551.05,547.15,663555,-0.21%
1968,16 Oct 2015,550.03,545.00,550.75,542.50,1210922,1.47%
1969,15 Oct 2015,542.08,542.85,548.25,540.50,981488,-0.06%
1970,14 Oct 2015,542.38,534.40,543.25,533.53,687287,0.78%
1971,13 Oct 2015,538.18,537.78,541.08,536.60,455913,-0.39%
1972,12 Oct 2015,540.28,543.85,547.75,538.90,554335,-0.52%
1973,09 Oct 2015,543.08,547.50,547.50,540.10,860807,0.28%
1974,08 Oct 2015,541.55,544.05,545.35,537.70,970477,-0.43%
1975,07 Oct 2015,543.88,544.00,549.18,541.68,1096567,0.17%
1976,06 Oct 2015,542.98,553.50,553.95,541.50,1189741,-1.13%
1977,05 Oct 2015,549.18,538.60,552.40,538.60,2013343,2.88%
1978,01 Oct 2015,533.83,537.60,538.45,529.68,1258697,-0.11%
1979,30 Sep 2015,534.40,534.00,536.50,530.68,2256949,0.38%
1980,29 Sep 2015,532.40,516.00,536.95,512.55,2604710,1.76%
1981,28 Sep 2015,523.20,527.50,530.00,521.55,1444277,-0.48%
1982,24 Sep 2015,525.70,523.50,527.00,518.00,2063209,0.21%
1983,23 Sep 2015,524.60,509.60,526.73,509.33,1290288,1.80%
1984,22 Sep 2015,515.33,525.03,530.00,512.65,1506303,-2.12%
1985,21 Sep 2015,526.48,518.98,527.50,518.18,1069172,0.30%
1986,18 Sep 2015,524.88,517.50,531.00,515.58,1960292,2.58%
1987,16 Sep 2015,511.68,509.45,514.05,505.78,1063513,1.01%
1988,15 Sep 2015,506.58,508.98,509.83,504.05,1083182,-0.64%
1989,14 Sep 2015,509.85,504.43,511.15,501.75,1265086,0.91%
1990,11 Sep 2015,505.25,507.25,510.00,503.40,1075440,-0.05%
1991,10 Sep 2015,505.50,501.50,508.48,498.15,1115935,-0.52%
1992,09 Sep 2015,508.15,507.25,512.50,502.50,1638280,1.22%
1993,08 Sep 2015,502.03,493.35,505.00,488.50,1861122,1.99%
1994,07 Sep 2015,492.23,500.50,504.90,490.00,1345435,-1.16%
1995,04 Sep 2015,498.03,501.10,503.00,490.00,2851148,-1.41%
